,tweetid,tweet,lan_tag,ftid,sentiment
630,1132212768990535680,RT @cara1una ok well . vote for which one u like best bc apparently the way i choose what colour im dying my hair is down to random people…,RT\Eng @\O cara1una\Eng ok\Eng well\Eng .\O vote\Eng for\Eng which\Eng one\Eng u\Eng like\Hin best\Hin bc\Eng apparently\Eng the\Eng way\Hin i\Hin choose\Eng what\Eng colour\Eng im\Eng dying\Eng my\Eng hair\Eng is\Eng down\Eng to\Eng random\Eng people\Eng …\O ,3132,neutral
631,1134455687008776195,After some analysis of  Loksabha Election Result Sambit patra is the bali ka bakra  to demolish BJP as a anti-Musl… https//t.co/Z2u6rwapo4,After\Eng some\Eng analysis\Eng of\Eng Loksabha\Eng Election\Eng Result\Eng Sambit\Eng patra\Eng is\Eng the\Eng bali\Hin ka\Hin bakra\Hin to\Eng demolish\Eng BJP\Eng as\Eng a\Eng anti-Musl\Eng …\O https\Eng //\O t\Eng .\O co\Hin /\O Z2u6rwapo4\Eng ,3136,negative
632,1133354680455651328,@Bhuvanbagga Insan ka vyaktiva uski soch ke madhyam se pata chalta hai                 rest u can understand najar aur najariya,@\O Bhuvanbagga\Hin Insan\Hin ka\Hin vyaktiva\Hin uski\Hin soch\Hin ke\Hin madhyam\Hin se\Hin pata\Hin chalta\Hin hai\Hin rest\Eng u\Eng can\Eng understand\Eng najar\Hin aur\Hin najariya\Hin ,3138,neutral
633,1134955372857348096,RT @garg34048 Pita ji @Gurmeetramrahim Good morning..aj hmari family ke sbse youngest member ka birthday h..pls us pr rehmat krna..usko ek…,RT\Eng @\O garg34048\Eng Pita\Eng ji\Hin @\O Gurmeetramrahim\Eng Good\Eng morning\Hin ..\O aj\Hin hmari\Hin family\Eng ke\Hin sbse\Eng youngest\Eng member\Eng ka\Hin birthday\Eng h\Hin ..\O pls\Eng us\Hin pr\Hin rehmat\Hin krna\Hin ..\O usko\Hin ek\Hin …\O ,3139,neutral
634,1131611277288038405,@NorthDmc @dcrohinizone Very very Thanks sir or ummid karta hu ki aap esko jarur solve karenge mai apko bar bar tha… https//t    co/rAwfeZnPdM,@\O NorthDmc\Eng @\O dcrohinizone\Eng Very\Hin very\Hin Thanks\Eng sir\Eng or\Hin ummid\Hin karta\Hin hu\Hin ki\Hin aap\Hin esko\Hin jarur\Hin solve\Hin karenge\Hin mai\Hin apko\Hin bar\Hin bar\Hin tha\Hin …\O https\Eng //\O t\Eng co\Hin /\O rAwfeZnPdM\Hin ,3141,neutral
635,1134958296429842432,@SreeBasu84 @listenshahid Bahut fikr haito khud kyu nhi aye funeral pe?,@\O SreeBasu84\Eng @\O listenshahid\Eng Bahut\Hin fikr\Hin haito\Hin khud\Hin kyu\Hin nhi\Hin aye\Hin funeral\Eng pe\Eng ?\O ,3152,positive
636,1134875094923317253,RT @Alyahpmiranda Te juro que te perdono T O D O pero nunca me olvido de nada  ni de lo que me hiciste ni de cómo me dolió.,RT\Eng @\O Alyahpmiranda\Hin Te\Hin juro\Eng que\Eng te\Eng perdono\Hin T\Hin O\Hin D\Hin O\Hin pero\Eng nunca\Eng me\Eng olvido\Hin de\Eng nada\Hin ni\Hin de\Hin lo\Eng que\Eng me\Hin hiciste\Hin ni\Eng de\Eng c\Eng ó\O mo\Hin me\Hin doli\Hin ó.\O ,3155,neutral
637,1134350665847754752,@shwetzonly @SanjeevKapoor Aoul ki chatni is mithila's best dish for me..,@\O shwetzonly\Eng @\O SanjeevKapoor\Eng Aoul\Eng ki\Hin chatni\Hin is\Eng mithila's\Eng best\Eng dish\Eng for\Eng me\Hin ..\O ,3159,neutral
638,1134021006249435136,@DubeyAbhayRofl dhurv tyagi ko delhi me kaat diya bhaat yadav ko mathura me kaat diya dr narang ko delhi ke vikashp… https//t    co/5Inh91m7aw,@\O DubeyAbhayRofl\Hin dhurv\Hin tyagi\Hin ko\Hin delhi\Hin me\Hin kaat\Hin diya\Hin bhaat\Hin yadav\Hin ko\Hin mathura\Hin me\Hin kaat\Hin diya\Hin dr\Hin narang\Hin ko\Hin delhi\Hin ke\Hin vikashp\Eng …\O https\Eng //\O t\Eng co\Eng /\O 5Inh91m7aw\Eng ,3161,negative
639,1133947271148687362,@DesiStupides @RahulGandhi Hmm sale tum jese log hi 2002 jese ghatna ko hawa dete ho..so called secularism abb bhi… https//t.co/PKYBVr1M8H,@\O DesiStupides\Eng @\O RahulGandhi\Hin Hmm\Hin sale\Hin tum\Hin jese\Hin log\Hin hi\Hin 2002\O jese\Hin ghatna\Hin ko\Hin hawa\Hin dete\Hin ho\Hin ..\O so\Eng called\Eng secularism\Eng abb\Hin bhi\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O PKYBVr1M8H\Eng ,3171,negative
640,1134889276116594691,@islamudinsajid Yeh wahan ke log hain per jo inko uksa rahy thy dono ab custody mai hain,@\O islamudinsajid\Hin Yeh\Hin wahan\Hin ke\Hin log\Hin hain\Hin per\Hin jo\Hin inko\Hin uksa\Hin rahy\Hin thy\Eng dono\Hin ab\Eng custody\Eng mai\Eng hain\Hin ,3172,neutral
641,1133950837313564672,@upcopsachin Is doctor k upar thappad ki brasat ho jaati tab haisiyat pta chal jaati is chutiya doctor ko,@\O upcopsachin\Eng Is\Eng doctor\Eng k\Hin upar\Hin thappad\Hin ki\Hin brasat\Hin ho\Hin jaati\Hin tab\Hin haisiyat\Hin pta\Hin chal\Hin jaati\Hin is\Hin chutiya\Eng doctor\Hin ko\Hin ,3173,negative
642,1134098783996801024,#SachinOpenInings @sachin_rt sir ne  2011 WC Me #Soheb_Aktar ki jo pitaai ka mood kese bana        ??🙏🏻🙏🏻 #AskStar @virendersehwag,#\O SachinOpenInings\Eng @\O sachin\Eng _\O rt\Eng sir\Hin ne\Hin 2011\O WC\Eng Me\Eng #\O Soheb\Hin _\O Aktar\Hin ki\Hin jo\Hin pitaai\Hin ka\Hin mood\Hin kese\Hin bana\Hin ??🙏🏻🙏🏻\O #\O AskStar\Eng @\O virendersehwag\Eng ,3179,negative
643,1133926321225052161,@rssurjewala @INCIndia Sir one month nahi kabhi bhi mat bhejana ye media hi hai jisane BJP ko jitaya hai     Modiji… https//t    co/UYYiGDU1ND,@\O rssurjewala\Hin @\O INCIndia\Hin Sir\Eng one\Eng month\Eng nahi\Hin kabhi\Hin bhi\Hin mat\Hin bhejana\Hin ye\Hin media\Hin hi\Hin hai\Hin jisane\Hin BJP\Hin ko\Hin jitaya\Hin hai\Hin Modiji\Eng …\O https\Eng //\O t\Eng co\Hin /\O UYYiGDU1ND\Hin ,3184,neutral
644,1133064749397135363,@DrKumarVishwas @mlkhattar Bc kutto .. 20-30 hjar ki naukri krne vle thullo.. saale shrm aati h bc.. agr police na ho to hum jyda safe h,@\O DrKumarVishwas\Hin @\O mlkhattar\Hin Bc\Hin kutto\Hin ..\O 20-30\O hjar\Hin ki\Hin naukri\Hin krne\Hin vle\Eng thullo\Hin ..\O saale\Hin shrm\Hin aati\Hin h\Hin bc\Eng ..\O agr\Hin police\Hin na\Hin ho\Hin to\Hin hum\Hin jyda\Hin safe\Eng h\Eng ,3186,negative
645,1134551316171116544,@kunalkamra88 Aree master of ch**tiya tere hath me tha to tune Kiya bhi tha waha jake mgr sahi se kar nhi paya tab… https//t.co/DOY5NZKQS8,@\O kunalkamra88\Eng Aree\Eng master\Eng of\Eng ch\Hin **\O tiya\Hin tere\Hin hath\Hin me\Hin tha\Hin to\Eng tune\Hin Kiya\Hin bhi\Hin tha\Hin waha\Hin jake\Hin mgr\Hin sahi\Hin se\Hin kar\Hin nhi\Hin paya\Hin tab\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O DOY5NZKQS8\Eng ,3191,negative
646,1131887748149850112,AE RI SAKHI MORE PIYA GHAR AAYE - USTAD RASHID KHAN Sings Hazrat Amir Kh... https//t.co/VtmatG80YW via @YouTube,AE\Hin RI\Hin SAKHI\Hin MORE\Hin PIYA\Hin GHAR\Hin AAYE\Hin -\O USTAD\Hin RASHID\Hin KHAN\Hin Sings\Hin Hazrat\Eng Amir\Eng Kh\Eng ...\O https\Eng //\O t\Eng .\O co\Eng /\O VtmatG80YW\Eng via\Eng @\O YouTube\Eng ,3195,positive
647,1134977337227956224,@Aadiiroy To goya yeh khabees yardstick bun gaya Pakistani hukmarano ki popularity aur azmat ka na a’aoozubillah,@\O Aadiiroy\Hin To\Hin goya\Hin yeh\Hin khabees\Hin yardstick\Eng bun\Eng gaya\Hin Pakistani\Hin hukmarano\Hin ki\Hin popularity\Eng aur\Eng azmat\Hin ka\Hin na\Hin a\Hin ’\O aoozubillah\Hin ,3199,positive
648,1133955944105140224,@zeroknowledge19 @Bollyhungama @anuragkashyap72 @narendramodi Aur yei drama bi uski gandi dimag ka creation lagta h… https//t.co/Aq1hucllX9,@\O zeroknowledge19\Eng @\O Bollyhungama\Eng @\O anuragkashyap72\Hin @\O narendramodi\Hin Aur\Hin yei\Hin drama\Hin bi\Hin uski\Hin gandi\Hin dimag\Hin ka\Hin creation\Eng lagta\Hin h\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O Aq1hucllX9\Eng ,3202,negative
649,1134519987299917824,Mere liye 1 emoji 😚meri zindagi 😍sabki jaan 🔥good looking 💔dukhi aatma 😏 Attitude 😙mehfil ki jaan 😡matlabi 👀flirty… https//t.co/CBCpSl6COd,Mere\Hin liye\Hin 1\O emoji\Hin 😚\EMT meri\Hin zindagi\Hin 😍\EMT sabki\Hin jaan\Hin 🔥\O good\Hin looking\Eng 💔\O dukhi\Hin aatma\Hin 😏\EMT Attitude\Hin 😙\EMT mehfil\Hin ki\Hin jaan\Hin 😡\EMT matlabi\Hin 👀\O flirty\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O CBCpSl6COd\Eng ,3214,neutral
650,1133765095111176192,@NadiaTajwar OH SHEEAT YOU'RE WEARING THE SAME NICE BLUE HIJAAB ALLAHUMMA BAARIK (and did your Tikka go tera on the same day as this?),@\O NadiaTajwar\Hin OH\Hin SHEEAT\Hin YOU'RE\Hin WEARING\Hin THE\Hin SAME\Hin NICE\Hin BLUE\Hin HIJAAB\Hin ALLAHUMMA\Hin BAARIK\Hin (\O and\Hin did\Eng your\Hin Tikka\Hin go\Eng tera\Hin on\Eng the\Eng same\Eng day\Eng as\Eng this\Eng ?)\O ,3216,neutral
651,1133934605688594432,@Patriottopakist @NaseerPMLNskt @ShkhRasheed Pindi waloon ka kutta,@\O Patriottopakist\Eng @\O NaseerPMLNskt\Eng @\O ShkhRasheed\Eng Pindi\Eng waloon\Hin ka\Hin kutta\Hin ,3223,negative
652,1134999564723924992,ok but if u r hyping my pic up in dms rn or at all really. this is for u MUAH 🥺🥺💘💘💘💘,ok\Hin but\Eng if\Eng u\Hin r\Eng hyping\Eng my\Eng pic\Hin up\Eng in\Hin dms\Hin rn\Eng or\Eng at\Eng all\Eng really\Eng .\O this\Eng is\Eng for\Eng u\Hin MUAH\Hin 🥺🥺💘💘💘💘\O ,3235,positive
653,1130869794960318464,@chanduk2010 @SaahoOfficial @ShraddhaKapoor @sujeethsign @UV_Creations @itsBhushanKumar @TSeries Saare le,@\O chanduk2010\Eng @\O SaahoOfficial\Eng @\O ShraddhaKapoor\Hin @\O sujeethsign\Hin @\O UV\Eng _\O Creations\Eng @\O itsBhushanKumar\Eng @\O TSeries\Eng Saare\Eng le\Hin ,3238,neutral
654,1132306377450201088,RT @Vaibhavi_k28 @GautamGambhir Kichad nahi failaya hai I don't think Delhi was in such a bad situation.....Arvind Kejriwal is a well edu…,RT\Hin @\O Vaibhavi\Hin _\O k28\Eng @\O GautamGambhir\Hin Kichad\Hin nahi\Hin failaya\Hin hai\Hin I\Hin don't\Eng think\Eng Delhi\Eng was\Eng in\Eng such\Eng a\Eng bad\Eng situation\Eng .....\O Arvind\Eng Kejriwal\Hin is\Hin a\Eng well\Eng edu\Eng …\O ,3239,neutral
655,1134033926882807809,@Tinkableeblog Thank you Tinka 😍 You always make me cry     Thank you for all these wonderful words and wishes! 💖 💖 🙏🙏,@\O Tinkableeblog\Eng Thank\Eng you\Hin Tinka\Hin 😍\EMT You\Hin always\Eng make\Eng me\Eng cry\Hin Thank\Eng you\Eng for\Eng all\Eng these\Eng wonderful\Eng words\Eng and\Eng wishes\Eng !\O 💖\O 💖\O 🙏🙏\O ,3246,negative
656,1133620780330151936,@varunvagish Hlo varun bhaiya hw r u     hope r u well        I watched ur all videos        even I watching ur videos everyday    b… https//t    co/kf76DfCffR,@\O varunvagish\Hin Hlo\Hin varun\Hin bhaiya\Hin hw\Eng r\Hin u\Hin hope\Hin r\Hin u\Eng well\Eng I\Eng watched\Eng ur\Eng all\Eng videos\Eng even\Eng I\Eng watching\Eng ur\Hin videos\Eng everyday\Hin b\Eng …\O https\Eng //\O t\Eng co\Eng /\O kf76DfCffR\Eng ,3248,neutral
657,1134491903926386688,@zarhashemi Oh yeh zalim log banday jaye to kahan jaye Chalo good luck with the home made paratha home Made stuff is the best,@\O zarhashemi\Hin Oh\Hin yeh\Hin zalim\Hin log\Hin banday\Hin jaye\Hin to\Hin kahan\Hin jaye\Hin Chalo\Hin good\Eng luck\Eng with\Eng the\Eng home\Eng made\Eng paratha\Eng home\Hin Made\Hin stuff\Eng is\Eng the\Eng best\Eng ,3256,positive
658,1134468440285048833,#ValueTime_ValueLife @Gurmeetramrahim Singh ji insan @Derasachasauda Pujya guru ji kehte h ki jo insan samya ki kad… https//t.co/Lsbwksp850,#\O ValueTime\Eng _\O ValueLife\Eng @\O Gurmeetramrahim\Eng Singh\Eng ji\Eng insan\Hin @\O Derasachasauda\Hin Pujya\Eng guru\Eng ji\Hin kehte\Hin h\Hin ki\Hin jo\Hin insan\Hin samya\Hin ki\Hin kad\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O Lsbwksp850\Eng ,3258,neutral
659,1134532047853314053,Saree has shackled women and burqa and hijaab are liberating women all over the world??? Waah madar zaat waah. Kitn… https//t.co/sbKyDMY7Or,Saree\Hin has\Eng shackled\Eng women\Eng and\Eng burqa\Eng and\Eng hijaab\Hin are\Eng liberating\Eng women\Eng all\Eng over\Eng the\Eng world\Eng ???\O Waah\Hin madar\Hin zaat\Hin waah\Hin .\O Kitn\Eng …\O https\Eng //\O t\Eng .\O co\Hin /\O sbKyDMY7Or\Hin ,3260,positive
660,1132289911170580480,#WelfareAtItsBest Dera Sacha Sauda @Gurmeetramrahim Pujya guru ji ki prerna par chalte hue dera anuyayi jaha insa… https//t.co/aDCsGXakLc,#\O WelfareAtItsBest\Eng Dera\Eng Sacha\Hin Sauda\Hin @\O Gurmeetramrahim\Hin Pujya\Eng guru\Eng ji\Hin ki\Hin prerna\Hin par\Hin chalte\Hin hue\Hin dera\Hin anuyayi\Hin jaha\Hin insa\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O aDCsGXakLc\Eng ,3262,positive
661,1133609587666407425,@FBDPolice @police_haryana @cmohry Ye h police ka Asli chera         Esleye logo ka visvas nhe h police pr     Kya Thane me… https//t    co/v0T55Q7lIo,@\O FBDPolice\Eng @\O police\Eng _\O haryana\Hin @\O cmohry\Hin Ye\Hin h\Hin police\Hin ka\Hin Asli\Hin chera\Hin Esleye\Eng logo\Hin ka\Hin visvas\Hin nhe\Hin h\Eng police\Eng pr\Hin Kya\Hin Thane\Hin me\Eng …\O https\Eng //\O t\Eng co\Eng /\O v0T55Q7lIo\Eng ,3263,positive
662,1134510486840631297,@best_cheez_evr_ Lol hell nah see u good I know u good 😂,@\O best\Hin _\O cheez\Hin _\O evr\Hin _\O Lol\Hin hell\Eng nah\Eng see\Hin u\Hin good\Hin I\Eng know\Hin u\Hin good\Eng 😂\O ,3267,neutral
663,1134650954714738688,[081300] hiiiii 💚 i like your @ pero gagi your layout and pfp ikennat lmao hahahha 😂 i love seeing your tweets on m… https//t.co/dQCpFtmVH2,[081300]\O hiiiii\Hin 💚\O i\Hin like\Hin your\Eng @\O pero\Hin gagi\Hin your\Eng layout\Eng and\Eng pfp\Hin ikennat\Hin lmao\Hin hahahha\Hin 😂\O i\Hin love\Hin seeing\Eng your\Eng tweets\Eng on\Eng m\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O dQCpFtmVH2\Eng ,3268,neutral
664,1134891758146318336,@GabbbarSingh Inka man nhi hai organised karne ka opening ceremony bhi chutiyapa thi....,@\O GabbbarSingh\Hin Inka\Hin man\Hin nhi\Hin hai\Hin organised\Eng karne\Hin ka\Hin opening\Eng ceremony\Eng bhi\Eng chutiyapa\Hin thi\Hin ....\O ,3269,neutral
665,1134533257125437440,Point to be notice is Department of space is under Modi ji. Khoob jamega rang Jab mil baithenge 3 yaar Modi cloud… https//t.co/TkIBwEMDMF,Point\Eng to\Eng be\Eng notice\Eng is\Eng Department\Eng of\Eng space\Eng is\Eng under\Eng Modi\Eng ji\Hin .\O Khoob\Hin jamega\Hin rang\Hin Jab\Hin mil\Hin baithenge\Hin 3\O yaar\Hin Modi\Eng cloud\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O TkIBwEMDMF\Eng ,3270,positive
666,1133222530720915456,Now playing Love N Hennessy Remix by A Chal feat 2 chainz!,Now\Eng playing\Eng Love\Hin N\Eng Hennessy\Eng Remix\Eng by\Eng A\Hin Chal\Hin feat\Eng 2\O chainz\Eng !\O ,3271,positive
667,1134296472667791362,@ModiLeDubega @Pooja_2727 Her koi tumari tarh chor or lalachi nahi hota chara chor public ne tumari family ki akout bata di na,@\O ModiLeDubega\Hin @\O Pooja\Hin _\O 2727\O Her\Hin koi\Hin tumari\Hin tarh\Hin chor\Hin or\Hin lalachi\Hin nahi\Hin hota\Hin chara\Hin chor\Eng public\Hin ne\Hin tumari\Hin family\Eng ki\Eng akout\Eng bata\Hin di\Hin na\Hin ,3275,positive
668,1134537672418926592,@shahzadsaleem30 @vishal_2409 Abhinand ka to muh suja tha Tum jahilo ne to apne hi pilot ko mar diya anpad kahike… https//t.co/ZbJd7na5W9,@\O shahzadsaleem30\Eng @\O vishal\Eng _\O 2409\O Abhinand\Hin ka\Hin to\Hin muh\Hin suja\Hin tha\Hin Tum\Hin jahilo\Hin ne\Hin to\Hin apne\Hin hi\Hin pilot\Hin ko\Hin mar\Hin diya\Hin anpad\Hin kahike\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O ZbJd7na5W9\Eng ,3280,negative
669,1134510861815599105,Eid Mubarak! Flat 20% Off on Purchase Of Above Rs 1799/- Use coupon Code [KHADI20] Flat 10% Off on Purchase Of Abo… https//t.co/zmlEPZMTXV,Eid\Hin Mubarak\Hin !\O Flat\Eng 20%\O Off\Hin on\Eng Purchase\Eng Of\Eng Above\Eng Rs\Eng 1799/-\O Use\Eng coupon\Eng Code\Eng [\O KHADI20\Eng ]\O Flat\Eng 10%\O Off\Hin on\Eng Purchase\Eng Of\Eng Abo\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O zmlEPZMTXV\Eng ,3282,neutral
670,1134281752053264385,Woh maheena jarha hai jiski har sham Eid hotti hai Last few days of ramadan 😭😭😭,Woh\Hin maheena\Hin jarha\Hin hai\Hin jiski\Hin har\Hin sham\Hin Eid\Hin hotti\Hin hai\Hin Last\Eng few\Eng days\Eng of\Eng ramadan\Eng 😭😭😭\O ,3283,neutral
671,1134553104458944512,Show some Love! Shoutout to @VizionaryJ for the intro and @KARR_KATCHEM for letting me use “Rain” as the song!… https//t.co/hiaObSlAWA,Show\Hin some\Hin Love\Eng !\O Shoutout\Eng to\Eng @\O VizionaryJ\Eng for\Eng the\Eng intro\Eng and\Eng @\O KARR\Hin _\O KATCHEM\Hin for\Eng letting\Eng me\Hin use\Hin “\O Rain\Hin ”\O as\Eng the\Eng song\Eng !…\O https\Eng //\O t\Eng .\O co\Hin /\O hiaObSlAWA\Hin ,3284,neutral
672,1134801335436632065,Daal ney laga main.Cheekney lagi wo. hua dard itna k seh nah sakhi wo Takleef hui itni boli bahar nikalo tmhai khu… https//t.co/J2WuU91Nrg,Daal\Hin ney\Hin laga\Hin main\Hin .\O Cheekney\Hin lagi\Hin wo\Hin .\O hua\Hin dard\Hin itna\Hin k\Hin seh\Hin nah\Hin sakhi\Hin wo\Hin Takleef\Hin hui\Hin itni\Hin boli\Hin bahar\Hin nikalo\Hin tmhai\Hin khu\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O J2WuU91Nrg\Eng ,3286,positive
673,1135188216108257280,@kanpuriya_ Mujhe to bhayankar ho gaya hai 🙂 shayad ab mai sahi aur galat bhi samajhna nahi chahta .... Mujhe kisi… https//t.co/cS3VTzOp3Q,@\O kanpuriya\Hin _\O Mujhe\Hin to\Hin bhayankar\Hin ho\Hin gaya\Hin hai\Hin 🙂\EMT shayad\Hin ab\Hin mai\Hin sahi\Hin aur\Hin galat\Hin bhi\Hin samajhna\Hin nahi\Hin chahta\Hin ....\O Mujhe\Hin kisi\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O cS3VTzOp3Q\Eng ,3308,neutral
674,1134461945807958016,@Ra_THORe @narendramodi Wish you all the very best and do your best sir. Namaskar.,@\O Ra\Hin _\O THORe\Hin @\O narendramodi\Hin Wish\Hin you\Eng all\Eng the\Eng very\Eng best\Eng and\Eng do\Eng your\Eng best\Eng sir\Eng .\O Namaskar\Hin .\O ,3312,neutral
675,1131889976768122881,Lagta hai ye AAP ka poll hai..BJP Walon ka to the ulta tha https//t.co/YApoeAllWu,Lagta\Hin hai\Hin ye\Hin AAP\Hin ka\Hin poll\Hin hai\Eng ..\O BJP\Eng Walon\Hin ka\Hin to\Hin the\Eng ulta\Hin tha\Hin https\Eng //\O t\Eng .\O co\Hin /\O YApoeAllWu\Hin ,3313,negative
676,1134835455462125569,@javerias Jab Kapra eejaad nahi hoova tha to Janwer ki Khaal hi Sardion me Jisam ko Sardi say bachanay kay waastay… https//t.co/p0ATcHdKyn,@\O javerias\Hin Jab\Hin Kapra\Hin eejaad\Hin nahi\Hin hoova\Hin tha\Hin to\Hin Janwer\Hin ki\Hin Khaal\Hin hi\Hin Sardion\Hin me\Hin Jisam\Hin ko\Hin Sardi\Hin say\Hin bachanay\Hin kay\Hin waastay\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O p0ATcHdKyn\Hin ,3318,neutral
677,1132652513914572800,papa has great super duper papa aaj bi dera sacha sauda m sari sangat wasie ki wasie hi aa rhi h koi kise k khne pr… https//t    co/nrliQzmDls,papa\Hin has\Eng great\Eng super\Eng duper\Hin papa\Hin aaj\Hin bi\Hin dera\Hin sacha\Hin sauda\Hin m\Hin sari\Hin sangat\Hin wasie\Hin ki\Hin wasie\Hin hi\Hin aa\Hin rhi\Hin h\Hin koi\Hin kise\Hin k\Hin khne\Hin pr\Eng …\O https\Eng //\O t\Eng co\Hin /\O nrliQzmDls\Hin ,3320,neutral
678,1133969650667130880,RT @drop0ut__ Can't wait to tweet Dil roo raha hy mera ye mera Pakistan hy😭❤,RT\Eng @\O drop0ut\Eng __\O Can't\Eng wait\Eng to\Eng tweet\Eng Dil\Hin roo\Hin raha\Hin hy\Hin mera\Hin ye\Hin mera\Hin Pakistan\Eng hy\Eng 😭❤\O ,3322,positive
679,1131894656449503232,BJP ki 300 + seat ane pr agle 3 din GST registration free * #Jay MAA bharati# https//t.co/eLcDdB2Y90,BJP\Eng ki\Hin 300\O +\O seat\Hin ane\Eng pr\Eng agle\Hin 3\O din\Hin GST\Eng registration\Eng free\Eng *\O #\O Jay\Hin MAA\Hin bharati\Hin #\O https\Eng //\O t\Eng .\O co\Eng /\O eLcDdB2Y90\Eng ,3325,negative
680,1134444797198946304,@PMOIndia @narendramodi proud of you sir ji... love you so much. bus upper wala ek baar aap se milne ki tamanna pur… https//t.co/AElYxauLbl,@\O PMOIndia\Eng @\O narendramodi\Eng proud\Eng of\Eng you\Eng sir\Hin ji\Hin ...\O love\Hin you\Hin so\Eng much\Eng .\O bus\Eng upper\Eng wala\Hin ek\Hin baar\Hin aap\Hin se\Hin milne\Hin ki\Hin tamanna\Hin pur\Eng …\O https\Eng //\O t\Eng .\O co\Hin /\O AElYxauLbl\Hin ,3327,positive
681,1134520393891344384,vese me zada bat NI krti Saadi ki koi bi ho baat ise related but sir apke liy Waheguru ji Sach me apke zese bhut ac… https//t.co/Rdari00JQ6,vese\Hin me\Hin zada\Hin bat\Hin NI\Hin krti\Hin Saadi\Hin ki\Hin koi\Hin bi\Hin ho\Hin baat\Hin ise\Hin related\Eng but\Eng sir\Hin apke\Hin liy\Hin Waheguru\Eng ji\Hin Sach\Hin me\Hin apke\Hin zese\Hin bhut\Hin ac\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O Rdari00JQ6\Eng ,3328,positive
682,1134019587349962753,@RubinaAfaque @virenderbhati_ @LambaAlka Mandir ki ghanti aur shankh bajane se justify nahi kar sakte aap.... Ki ye… https//t.co/biGVwh10Nn,@\O RubinaAfaque\Hin @\O virenderbhati\Hin _\O @\O LambaAlka\Hin Mandir\Hin ki\Hin ghanti\Hin aur\Hin shankh\Hin bajane\Hin se\Eng justify\Eng nahi\Hin kar\Hin sakte\Hin aap\Hin ....\O Ki\Hin ye\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O biGVwh10Nn\Eng ,3329,neutral
683,1130871403891179521,@Peter_PanBoy @SupeeeeerStan ++and btw super love ko si Ashley Silang dalawa ni Tan kasi napaka pure nila hehe hi… https//tco/E3BsbhHkBi,@\O Peter\Eng _\O PanBoy\Eng @\O SupeeeeerStan\Hin ++\O and\Eng btw\Eng super\Eng love\Hin ko\Hin si\Hin Ashley\Eng Silang\Eng dalawa\Hin ni\Hin Tan\Hin kasi\Hin napaka\Hin pure\Hin nila\Hin hehe\Hin hi\Eng …\O https\Eng //\O tco\Eng /\O E3BsbhHkBi\Eng ,3332,negative
684,1134877185360089088,@mlkhattar What same for chotala Chor family members,@\O mlkhattar\Hin What\Eng same\Eng for\Hin chotala\Hin Chor\Hin family\Eng members\Eng ,3339,negative
685,1134877185360089088,@mlkhattar What same for chotala Chor family members,@\O mlkhattar\Hin What\Eng same\Eng for\Hin chotala\Hin Chor\Hin family\Eng members\Eng ,3339,positive
686,1134887582003687424,RT @selvaraghavan Hi friends! Here you go! Hope you all enjoy it! #NGK #NGKTrailer https//t.co/HwC17CL8aK https//t.co/mimgkxU6fe @Sur…,RT\Eng @\O selvaraghavan\Hin Hi\Hin friends\Hin !\O Here\Eng you\Eng go\Eng !\O Hope\Eng you\Eng all\Eng enjoy\Eng it\Eng !\O #\O NGK\Eng #\O NGKTrailer\Eng https\Eng //\O t\Eng .\O co\Eng /\O HwC17CL8aK\Eng https\Eng //\O t\Eng .\O co\Eng /\O mimgkxU6fe\Eng @\O Sur\Hin …\O ,3343,neutral
687,1133779604781449217,@ptshrikant @chaukidarvikasD @SubratPathak12 Sir bijali vibhag ke log nahi sunate h hamare yaha suriyawan power house pe,@\O ptshrikant\Hin @\O chaukidarvikasD\Hin @\O SubratPathak12\Eng Sir\Eng bijali\Hin vibhag\Hin ke\Hin log\Hin nahi\Hin sunate\Hin h\Hin hamare\Hin yaha\Hin suriyawan\Hin power\Eng house\Eng pe\Hin ,3346,positive
688,1134724096221208576,@Ravneet75163731 White sahi rehega.skyblue ka koi bharosa nahi raha ab. Woh baljit ki friend skyblue pehan ke hi ga… https//t.co/Fiiixxlo3K,@\O Ravneet75163731\Eng White\Eng sahi\Hin rehega\Eng .\O skyblue\Eng ka\Hin koi\Hin bharosa\Hin nahi\Hin raha\Hin ab\Hin .\O Woh\Hin baljit\Hin ki\Hin friend\Eng skyblue\Eng pehan\Hin ke\Hin hi\Hin ga\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O Fiiixxlo3K\Eng ,3351,negative
